%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/26/2017	3:39 PM
1380.0	15.1	15.8	16.7	17.6	18.6	19.5	20.5	21.5
1390.0	15.1	15.8	16.7	17.6	18.6	19.5	20.5	21.5
1400.0	15.1	15.8	16.7	17.6	18.6	19.5	20.5	21.5
1410.0	15.1	15.8	16.7	17.6	18.6	19.5	20.5	21.5
1420.0	15.1	15.8	16.7	17.6	18.6	19.5	20.5	21.5
1430.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.5
1440.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.5
1450.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1460.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1470.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1480.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1490.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1500.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1510.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1520.0	15.1	15.8	16.7	17.6	18.6	19.6	20.6	21.6
1530.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1540.0	15.1	15.8	16.7	17.6	18.6	19.6	20.5	21.6
1550.0	15.1	15.8	16.7	17.6	18.6	19.6	20.6	21.6
1560.0	15.1	15.8	16.7	17.6	18.6	19.6	20.6	21.6
1570.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1580.0	15.2	15.8	16.7	17.6	18.6	19.6	20.6	21.6
1590.0	15.1	15.8	16.7	17.6	18.6	19.6	20.6	21.6
1600.0	15.2	15.8	16.7	17.6	18.7	19.6	20.6	21.6
1610.0	15.1	15.8	16.7	17.6	18.6	19.6	20.6	21.6
1620.0	15.2	15.8	16.7	17.6	18.6	19.6	20.6	21.6
1630.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1640.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1650.0	15.2	15.8	16.7	17.6	18.7	19.6	20.6	21.6
1660.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1670.0	15.1	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1680.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1690.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1700.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1710.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.6
1720.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.7
1730.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.7
1740.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1750.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.7
1760.0	15.2	15.8	16.7	17.7	18.7	19.6	20.6	21.7
1770.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1780.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1790.0	15.2	15.8	16.7	17.7	18.7	19.7	20.6	21.7
1800.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1810.0	15.2	15.9	16.8	17.7	18.7	19.7	20.6	21.7
1820.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1830.0	15.2	15.9	16.8	17.7	18.7	19.7	20.6	21.7
1840.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1850.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1860.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1870.0	15.2	15.9	16.8	17.7	18.7	19.7	20.6	21.7
1880.0	15.2	15.9	16.8	17.7	18.7	19.7	20.6	21.7
1890.0	15.2	15.9	16.8	17.7	18.7	19.7	20.6	21.7
1900.0	15.2	15.9	16.7	17.7	18.7	19.7	20.6	21.7
1910.0	15.2	15.9	16.8	17.7	18.7	19.7	20.7	21.7
