%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/18/2018	1:31 PM
1170.0	12.8	13.9	15.2	16.4	17.7	18.9	20.2	21.5
1180.0	12.8	13.9	15.2	16.4	17.7	18.9	20.2	21.5
1190.0	12.8	13.9	15.2	16.4	17.7	18.9	20.2	21.5
1200.0	12.8	14.0	15.2	16.4	17.8	18.9	20.2	21.5
1210.0	12.8	14.0	15.2	16.5	17.8	19.0	20.3	21.6
1220.0	12.8	14.0	15.3	16.5	17.8	19.0	20.3	21.6
1230.0	12.8	14.0	15.3	16.5	17.8	19.0	20.3	21.6
1240.0	12.8	14.0	15.3	16.5	17.8	19.0	20.4	21.6
1250.0	12.9	14.0	15.3	16.5	17.9	19.1	20.4	21.7
1260.0	12.9	14.0	15.3	16.5	17.9	19.1	20.4	21.7
1270.0	12.9	14.0	15.4	16.6	17.9	19.1	20.4	21.7
1280.0	12.9	14.1	15.4	16.6	17.9	19.1	20.5	21.8
1290.0	12.9	14.1	15.4	16.6	17.9	19.2	20.5	21.8
1300.0	12.9	14.1	15.4	16.6	18.0	19.2	20.5	21.8
1310.0	12.9	14.1	15.4	16.6	18.0	19.2	20.5	21.8
1320.0	12.9	14.1	15.4	16.7	18.0	19.2	20.5	21.9
1330.0	12.9	14.1	15.4	16.7	18.0	19.2	20.6	21.9
1340.0	12.9	14.1	15.4	16.7	18.0	19.3	20.6	21.9
1350.0	12.9	14.1	15.5	16.7	18.0	19.3	20.6	21.9
1360.0	12.9	14.1	15.5	16.7	18.1	19.3	20.6	22.0
1370.0	13.0	14.2	15.5	16.7	18.1	19.3	20.6	22.0
1380.0	13.0	14.2	15.5	16.7	18.1	19.3	20.7	22.0
1390.0	13.0	14.2	15.5	16.8	18.1	19.4	20.7	22.0
1400.0	13.0	14.2	15.5	16.8	18.1	19.4	20.7	22.0
1410.0	13.0	14.2	15.5	16.8	18.1	19.4	20.7	22.1
1420.0	13.0	14.2	15.5	16.8	18.2	19.4	20.7	22.1
1430.0	13.0	14.2	15.6	16.8	18.2	19.4	20.8	22.1
1440.0	13.0	14.2	15.6	16.8	18.2	19.4	20.8	22.1
1450.0	13.0	14.2	15.6	16.8	18.2	19.5	20.8	22.2
1460.0	13.0	14.2	15.6	16.8	18.2	19.5	20.8	22.2
1470.0	13.0	14.3	15.6	16.9	18.2	19.5	20.8	22.2
1480.0	13.0	14.3	15.6	16.9	18.2	19.5	20.9	22.2
1490.0	13.0	14.3	15.6	16.9	18.2	19.5	20.9	22.2
1500.0	13.0	14.3	15.6	16.9	18.3	19.5	20.9	22.2
1510.0	13.1	14.3	15.6	16.9	18.3	19.6	20.9	22.3
1520.0	13.1	14.3	15.7	16.9	18.3	19.6	20.9	22.3
1530.0	13.1	14.3	15.7	16.9	18.3	19.6	20.9	22.3
1540.0	13.1	14.3	15.7	17.0	18.3	19.6	20.9	22.3
1550.0	13.1	14.3	15.7	17.0	18.3	19.6	21.0	22.3
1560.0	13.1	14.3	15.7	17.0	18.3	19.6	21.0	22.4
1570.0	13.1	14.3	15.7	17.0	18.4	19.6	21.0	22.4
1580.0	13.1	14.3	15.7	17.0	18.4	19.6	21.0	22.4
1590.0	13.1	14.3	15.7	17.0	18.4	19.7	21.0	22.4
1600.0	13.1	14.3	15.7	17.0	18.4	19.7	21.0	22.4
1610.0	13.1	14.4	15.7	17.0	18.4	19.7	21.1	22.4
1620.0	13.1	14.4	15.7	17.0	18.4	19.7	21.1	22.4
1630.0	13.1	14.4	15.7	17.0	18.4	19.7	21.1	22.5
1640.0	13.1	14.4	15.8	17.0	18.4	19.7	21.1	22.5
1650.0	13.1	14.4	15.8	17.1	18.4	19.7	21.1	22.5
1660.0	13.1	14.4	15.8	17.1	18.4	19.7	21.1	22.5
1670.0	13.1	14.4	15.8	17.1	18.5	19.8	21.1	22.5
1680.0	13.1	14.4	15.8	17.1	18.5	19.8	21.1	22.5
1690.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.5
1700.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.6
1710.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.6
1720.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.6
1730.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.6
1740.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.6
1750.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.6
1760.0	13.2	14.4	15.8	17.1	18.5	19.8	21.2	22.6
1770.0	13.2	14.4	15.9	17.1	18.6	19.9	21.2	22.7
1780.0	13.2	14.4	15.9	17.2	18.6	19.9	21.2	22.7
1790.0	13.2	14.5	15.9	17.2	18.6	19.9	21.2	22.7
1800.0	13.2	14.4	15.8	17.2	18.6	19.9	21.3	22.7
1810.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.7
1820.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.7
1830.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.7
1840.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.7
1850.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.7
1860.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.7
1870.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.7
1880.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.8
1890.0	13.2	14.5	15.9	17.2	18.6	19.9	21.3	22.8
1900.0	13.2	14.5	15.9	17.2	18.6	20.0	21.3	22.8
1910.0	13.2	14.5	15.9	17.2	18.6	20.0	21.3	22.8
1920.0	13.2	14.5	15.9	17.2	18.7	20.0	21.3	22.8
1930.0	13.2	14.5	15.9	17.2	18.7	20.0	21.4	22.8
1940.0	13.2	14.5	15.9	17.2	18.7	20.0	21.4	22.8
1950.0	13.2	14.5	15.9	17.2	18.7	20.0	21.4	22.8
1960.0	13.2	14.5	15.9	17.3	18.7	20.0	21.4	22.8
1970.0	13.2	14.5	15.9	17.3	18.7	20.0	21.4	22.8
1980.0	13.2	14.5	15.9	17.3	18.7	20.0	21.4	22.8
1990.0	13.3	14.5	16.0	17.3	18.7	20.0	21.4	22.9
2000.0	13.3	14.6	16.0	17.3	18.7	20.0	21.4	22.9
2010.0	13.2	14.5	16.0	17.3	18.7	20.0	21.4	22.9
2020.0	13.3	14.5	16.0	17.3	18.7	20.0	21.4	22.9
2030.0	13.3	14.5	16.0	17.3	18.7	20.0	21.4	22.9
2040.0	13.3	14.5	16.0	17.3	18.7	20.0	21.5	22.9
2050.0	13.3	14.6	16.0	17.3	18.7	20.1	21.5	22.9
2060.0	13.3	14.5	16.0	17.3	18.7	20.0	21.5	22.9
2070.0	13.3	14.6	16.0	17.3	18.7	20.1	21.5	22.9
2080.0	13.3	14.6	16.0	17.3	18.7	20.1	21.5	22.9
2090.0	13.3	14.6	16.0	17.3	18.7	20.1	21.5	22.9
2100.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	22.9
2110.0	13.3	14.6	16.0	17.3	18.7	20.1	21.5	22.9
2120.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	22.9
2130.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	22.9
